Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate
WATCH,1642673656487,1642673656851,4,1642673656784,0.001,0.001,0.001,-0.004,-0.002,-0.002,0
WATCH,1642673656502,1642673656866,4,1642673656794,-0.003,0.004,-0.001,-0.002,-0.003,-0.003,0
WATCH,1642673656503,1642673656867,4,1642673656804,-0.001,0.002,-0.001,-0.001,-0.003,-0.003,0
WATCH,1642673656503,1642673656867,4,1642673656814,-0.001,0.002,-0.002,-0.003,-0.003,-0.002,0
WATCH,1642673656503,1642673656867,4,1642673656824,-0.002,-0.000,0.002,-0.003,-0.002,-0.003,0
WATCH,1642673656503,1642673656867,4,1642673656834,-0.001,0.002,-0.001,-0.003,-0.003,-0.002,0
WATCH,1642673656554,1642673656918,4,1642673656844,0.001,0.001,-0.002,-0.002,-0.003,-0.001,0
WATCH,1642673656554,1642673656918,4,1642673656854,0.002,0.007,0.001,-0.002,-0.002,-0.001,0
WATCH,1642673656554,1642673656918,4,1642673656864,0.001,-0.001,-0.002,-0.002,-0.002,-0.002,0
WATCH,1642673656554,1642673656918,4,1642673656874,0.001,-0.002,0.001,-0.002,-0.003,-0.002,0
WATCH,1642673656554,1642673656918,4,1642673656884,0.004,0.000,-0.003,-0.002,-0.001,-0.001,0
WATCH,1642673656603,1642673656967,4,1642673656894,-0.004,0.000,0.003,-0.002,-0.002,-0.003,0
WATCH,1642673656604,1642673656968,4,1642673656903,-0.002,-0.002,-0.001,-0.003,-0.002,-0.003,0
WATCH,1642673656604,1642673656968,4,1642673656913,0.002,0.004,0.001,-0.002,-0.003,-0.004,0
WATCH,1642673656604,1642673656968,4,1642673656923,0.001,-0.003,0.001,-0.003,-0.001,-0.002,0
WATCH,1642673656604,1642673656968,4,1642673656934,0.001,0.001,0.001,-0.001,-0.002,-0.002,0
WATCH,1642673656659,1642673657023,4,1642673656943,-0.002,0.003,-0.002,-0.003,-0.001,-0.002,0
WATCH,1642673656659,1642673657023,4,1642673656953,0.001,0.004,-0.001,-0.003,-0.000,-0.002,0
WATCH,1642673656660,1642673657024,4,1642673656963,-0.001,-0.003,0.000,-0.003,-0.003,-0.003,0
WATCH,1642673656660,1642673657024,4,1642673656973,0.001,0.002,0.000,-0.003,-0.004,-0.003,0
WATCH,1642673656660,1642673657024,4,1642673656984,0.000,-0.002,-0.001,-0.001,-0.002,-0.003,0
WATCH,1642673656728,1642673657092,4,1642673656993,-0.000,0.000,-0.001,-0.002,-0.001,-0.003,0
WATCH,1642673656728,1642673657092,4,1642673657003,-0.003,0.000,0.002,-0.002,-0.003,-0.003,0
WATCH,1642673656728,1642673657092,4,1642673657013,-0.001,-0.004,0.002,-0.003,-0.003,-0.001,0
WATCH,1642673656728,1642673657092,4,1642673657023,0.004,0.002,-0.001,-0.001,-0.003,-0.002,0
WATCH,1642673656728,1642673657092,4,1642673657033,0.002,-0.002,-0.001,-0.004,-0.002,-0.002,0
WATCH,1642673656775,1642673657139,4,1642673657043,0.001,0.004,-0.001,-0.003,-0.003,-0.002,0
WATCH,1642673656775,1642673657139,4,1642673657053,0.005,-0.004,0.000,-0.003,-0.002,-0.002,0
WATCH,1642673656775,1642673657139,4,1642673657063,-0.005,-0.001,0.002,-0.002,-0.002,-0.002,0
WATCH,1642673656775,1642673657139,4,1642673657073,-0.005,-0.001,-0.001,-0.002,-0.002,-0.001,0
WATCH,1642673656776,1642673657140,4,1642673657082,0.003,-0.001,-0.000,-0.001,-0.003,-0.001,0
WATCH,1642673656797,1642673657161,4,1642673657092,-0.005,0.004,0.002,-0.003,-0.001,-0.004,0
WATCH,1642673656798,1642673657162,4,1642673657103,0.004,-0.003,-0.001,-0.003,-0.002,-0.000,0
WATCH,1642673656798,1642673657162,4,1642673657112,-0.003,0.003,0.005,-0.002,-0.001,-0.004,0
WATCH,1642673656798,1642673657162,4,1642673657122,-0.001,0.002,-0.000,-0.001,-0.002,-0.004,0
WATCH,1642673656798,1642673657162,4,1642673657132,-0.002,0.001,-0.002,-0.003,-0.001,-0.002,0
WATCH,1642673656843,1642673657207,4,1642673657142,-0.001,-0.000,0.001,-0.001,-0.003,-0.003,0
WATCH,1642673656844,1642673657208,4,1642673657152,-0.003,0.001,0.002,-0.003,-0.002,-0.002,0
WATCH,1642673656844,1642673657208,4,1642673657162,0.002,-0.000,-0.000,-0.002,-0.001,-0.002,0
WATCH,1642673656844,1642673657208,4,1642673657172,-0.000,0.001,-0.003,-0.002,-0.002,-0.002,0
WATCH,1642673656844,1642673657208,4,1642673657182,-0.001,0.001,0.003,-0.002,-0.002,-0.002,0
WATCH,1642673656912,1642673657276,4,1642673657192,-0.004,0.001,-0.000,-0.001,-0.002,-0.003,0
WATCH,1642673656913,1642673657277,4,1642673657202,-0.003,0.000,-0.002,-0.004,-0.001,-0.003,0
WATCH,1642673656913,1642673657277,4,1642673657212,-0.000,-0.002,0.004,-0.001,-0.003,-0.003,0
WATCH,1642673656913,1642673657277,4,1642673657222,0.002,0.001,0.003,-0.002,-0.003,-0.004,0
WATCH,1642673656913,1642673657277,4,1642673657232,0.002,0.001,0.001,-0.003,-0.001,-0.002,0
WATCH,1642673656958,1642673657322,4,1642673657242,0.002,-0.001,0.002,-0.002,-0.000,-0.003,0
WATCH,1642673656958,1642673657322,4,1642673657252,0.002,0.000,0.002,-0.001,-0.001,-0.004,0
WATCH,1642673656958,1642673657322,4,1642673657262,-0.002,-0.003,-0.001,-0.002,-0.001,-0.003,0
WATCH,1642673656958,1642673657322,4,1642673657272,0.001,0.000,-0.002,-0.003,-0.001,-0.002,0
WATCH,1642673656958,1642673657322,4,1642673657281,-0.002,0.001,0.000,-0.002,-0.002,-0.002,0
WATCH,1642673657024,1642673657388,4,1642673657291,-0.001,-0.001,-0.002,-0.002,-0.002,-0.002,0
WATCH,1642673657024,1642673657388,4,1642673657302,0.002,0.003,-0.002,-0.002,-0.000,-0.002,0
WATCH,1642673657024,1642673657388,4,1642673657312,0.002,-0.003,0.000,-0.003,-0.002,-0.004,0
WATCH,1642673657024,1642673657388,4,1642673657321,-0.002,0.001,-0.000,-0.003,-0.003,-0.001,0
WATCH,1642673657024,1642673657388,4,1642673657331,-0.002,-0.002,-0.000,-0.002,-0.001,-0.002,0
WATCH,1642673657068,1642673657432,4,1642673657341,-0.003,-0.004,0.002,-0.003,-0.003,-0.003,0
WATCH,1642673657068,1642673657432,4,1642673657351,0.002,0.000,0.000,-0.003,-0.002,-0.003,0
WATCH,1642673657068,1642673657432,4,1642673657361,0.002,0.003,-0.003,-0.003,-0.002,-0.003,0
WATCH,1642673657068,1642673657432,4,1642673657372,-0.001,-0.000,-0.000,-0.003,-0.001,-0.002,0
WATCH,1642673657068,1642673657432,4,1642673657381,0.004,-0.001,-0.001,-0.003,-0.003,-0.002,0
WATCH,1642673657112,1642673657476,4,1642673657391,-0.000,0.002,0.002,-0.001,-0.002,-0.003,0
WATCH,1642673657112,1642673657476,4,1642673657401,0.002,0.001,0.004,-0.003,-0.002,-0.001,0
WATCH,1642673657112,1642673657476,4,1642673657411,0.000,0.001,0.000,-0.002,-0.003,-0.002,0
WATCH,1642673657112,1642673657476,4,1642673657421,-0.000,-0.003,0.000,-0.002,-0.002,-0.003,0
WATCH,1642673657112,1642673657476,4,1642673657431,-0.001,0.002,-0.002,-0.002,-0.001,-0.002,0
WATCH,1642673657155,1642673657519,4,1642673657441,-0.000,0.001,0.002,-0.002,-0.002,-0.002,0
WATCH,1642673657156,1642673657520,4,1642673657451,-0.000,0.001,0.001,-0.003,-0.004,-0.002,0
WATCH,1642673657156,1642673657520,4,1642673657461,0.005,0.002,-0.004,-0.002,-0.003,-0.002,0
WATCH,1642673657156,1642673657520,4,1642673657471,0.000,0.003,-0.002,-0.003,-0.001,-0.003,0
WATCH,1642673657156,1642673657520,4,1642673657480,-0.002,0.001,0.003,-0.003,-0.002,-0.003,0
WATCH,1642673657227,1642673657591,4,1642673657491,-0.005,-0.001,-0.000,-0.003,-0.002,-0.001,0
WATCH,1642673657227,1642673657591,4,1642673657500,0.000,0.001,-0.000,-0.002,-0.002,-0.002,0
WATCH,1642673657227,1642673657591,4,1642673657510,-0.004,-0.006,0.002,-0.002,-0.003,-0.002,0
WATCH,1642673657227,1642673657591,4,1642673657520,0.002,-0.002,0.001,-0.003,-0.002,-0.000,0
WATCH,1642673657227,1642673657591,4,1642673657530,0.001,0.006,-0.000,-0.002,-0.003,-0.003,0
WATCH,1642673657257,1642673657621,4,1642673657540,-0.000,-0.000,0.003,-0.002,-0.003,-0.001,0
WATCH,1642673657257,1642673657621,4,1642673657550,-0.002,0.005,0.005,-0.002,-0.003,-0.002,0
