DeviceName,PTPTime,UnixTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADC,DeviceName(Current)
DEVICE,1642572357731,1642572357568,669,66,5,1,35987,0,DKU006#
DEVICE,1642572357763,1642572357600,671,67,5,1,35987,0,DKU006#
DEVICE,1642572357795,1642572357632,673,67,5,1,35987,0,DKU006#
DEVICE,1642572357827,1642572357664,688,68,5,1,35987,0,DKU006#
DEVICE,1642572357859,1642572357696,699,69,5,1,35987,0,DKU006#
DEVICE,1642572357891,1642572357728,704,70,5,1,35987,0,DKU006#
DEVICE,1642572357923,1642572357760,709,70,5,1,35987,0,DKU006#
DEVICE,1642572357954,1642572357791,714,71,5,1,35987,0,DKU006#
DEVICE,1642572357986,1642572357823,701,70,5,1,35987,0,DKU006#
DEVICE,1642572358018,1642572357855,723,72,5,1,35987,0,DKU006#
DEVICE,1642572358050,1642572357887,728,72,5,1,35987,0,DKU006#
DEVICE,1642572358082,1642572357919,744,74,5,1,35987,0,DKU006#
DEVICE,1642572358114,1642572357951,744,74,5,1,35987,0,DKU006#
DEVICE,1642572358146,1642572357983,754,75,0,1,35987,0,DKU006#
DEVICE,1642572358178,1642572358015,746,74,0,1,35987,0,DKU006#
DEVICE,1642572358210,1642572358047,764,76,0,1,35987,0,DKU006#
DEVICE,1642572358242,1642572358079,761,76,0,1,35987,0,DKU006#
DEVICE,1642572358274,1642572358111,776,77,0,1,35987,0,DKU006#
DEVICE,1642572358306,1642572358143,778,77,0,1,35987,0,DKU006#
DEVICE,1642572358338,1642572358175,774,77,0,1,35987,0,DKU006#
DEVICE,1642572358354,1642572358191,778,77,0,1,35987,0,DKU006#
