Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate
WATCH,1642572336432,1642572336431,4,1642572336431,0.482,0.212,-0.113,-0.011,-0.088,0.026,0
WATCH,1642572336442,1642572336441,4,1642572336441,0.392,0.166,-0.082,-0.014,-0.080,0.011,0
WATCH,1642572336451,1642572336450,4,1642572336450,0.369,0.152,-0.073,-0.028,-0.022,0.015,0
WATCH,1642572336461,1642572336460,4,1642572336460,0.360,0.137,-0.068,-0.027,-0.047,-0.015,0
WATCH,1642572336472,1642572336471,4,1642572336471,0.228,0.093,-0.053,-0.040,-0.023,-0.098,0
WATCH,1642572336481,1642572336480,4,1642572336480,0.179,0.071,-0.049,-0.076,-0.015,-0.131,0
WATCH,1642572336491,1642572336490,4,1642572336490,0.244,0.107,-0.070,-0.122,0.014,-0.122,0
WATCH,1642572336501,1642572336500,4,1642572336500,0.421,0.195,-0.123,-0.132,0.054,-0.103,0
WATCH,1642572336511,1642572336510,4,1642572336510,0.662,0.263,-0.151,-0.129,0.100,-0.068,0
WATCH,1642572336521,1642572336520,4,1642572336520,0.846,0.348,-0.149,-0.127,0.084,-0.017,0
